filename,field,gold_length,candidate_length,bert_precision,bert_recall,bert_f1,mover_score,rouge1,rouge2,rougeL,sentence_embedding_sim,gemini_score,gemini_explanation
fiscal_note_20250801_090745_n30_rerank_k20.json,overview,522,551,0.8646649122238159,0.8992650508880615,0.8816255927085876,0.0,0.4725274725274725,0.28888888888888886,0.3956043956043956,0.5772872567176819,5.0,"The candidate text correctly identifies that the First Circuit program will be made permanent and notes the correct sunset date. However, it contains a significant factual error, stating the Kona pilot program is for three years when the reference text specifies it is a two-year program. It also completely omits a key component of the measure: the requirement for reports to the legislature concerning the need for similar courts in other circuits."
fiscal_note_20250801_090745_n30_rerank_k20.json,appropriations,401,789,0.8150200843811035,0.8560731410980225,0.8350423574447632,0.0,0.2903225806451613,0.02173913043478261,0.19354838709677416,0.5040727257728577,1.0,"The candidate text is completely incorrect and appears to be from an entirely different document. It fails to mention any of the key information from the gold standard, including the specific appropriation amounts ($514,900 and $557,000), the correct fiscal years (FY 2025-2026 and FY 2026-2027), or the purpose of the funding (the Women's Court Pilot Program). The candidate text discusses different bills, amounts, and purposes altogether."
fiscal_note_20250801_090745_n30_rerank_k20.json,assumptions_and_methodology,351,620,0.8109411001205444,0.8597848415374756,0.8346490263938904,0.0,0.33766233766233766,0.052631578947368425,0.18181818181818182,0.47119686007499695,1.0,"The candidate text is completely incorrect and appears to be describing a different fiscal analysis altogether.

- **Methodology:** The gold standard states the methodology is ""mirroring the cost"" of the ""Mohala Wahine"" pilot program. The candidate text incorrectly claims the methodology is based on ""staffing costs derived from the Department of Health's proposed budget.""
- **Cost Components:** The gold standard lists costs for ""supplies, technological devices and workstations, as well as contractor costs."" The candidate text incorrectly lists specific staff positions (Psychologist, Social Worker) and training costs, which are not mentioned in the reference.
- **Scope:** The gold standard specifies the costs are applied to the ""Kona Division."" The candidate text omits this critical detail entirely.
- **Data Source:** The candidate introduces numerous specific dollar figures and document citations that are completely absent from the gold standard text.

The candidate text fails to capture any of the key information from the gold standard and instead presents entirely different and contradictory information."
fiscal_note_20250801_090745_n30_rerank_k20.json,fiscal_table,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing text
fiscal_note_20250801_090745_n30_rerank_k20.json,agency_impact,467,641,0.8205297589302063,0.8612514734268188,0.8403975367546082,0.0,0.20809248554913296,0.09356725146198831,0.16184971098265893,0.4572140872478485,1.0,"
The candidate text is completely incorrect and contradicts the gold standard text. The gold standard identifies the impacted agency as the Judiciary, which will receive appropriated funds and supervise the program through the Big Island Drug Court. In contrast, the candidate text incorrectly identifies the Department of Health (DOH) as the impacted agency and provides detailed budget and staffing information for the DOH, none of which is mentioned in the reference."
fiscal_note_20250801_090745_n30_rerank_k20.json,economic_impact,689,563,0.8555799722671509,0.8439890146255493,0.849744975566864,0.0,0.27722772277227725,0.07,0.17821782178217824,0.35466521978378296,1.0,"
The candidate text is completely incorrect and appears to be summarizing a different source document entirely. It shares no factual information with the gold standard text.

- The candidate text misses every key economic data point from the reference: the cost of incarceration ($277,035), the program's goal of reducing these costs, and all participation/graduation statistics.
- It introduces completely new and unrelated information, such as a funding request of $801,802 by the Department of Health.
- It directly contradicts the gold standard by stating that ""specific performance or participation statistics are not provided,"" when the gold standard is almost entirely composed of these specific statistics."
fiscal_note_20250801_090745_n30_rerank_k20.json,policy_impact,530,609,0.8424046039581299,0.8592596054077148,0.850748598575592,0.0,0.33695652173913043,0.1098901098901099,0.2065217391304348,0.5262349843978882,1.0,"
The candidate text is completely incorrect and contradicts the most critical information in the gold standard text.

The gold standard explicitly states that the measure makes the First Circuit Women's Court **permanent**. The candidate text incorrectly states that the program is **temporary** and has a sunset date. This is a fundamental contradiction.

Furthermore, the candidate text misses all other key details:
*   It fails to mention the history of the program under Act 243, SLH 2022.
*   It does not specify that the *First Circuit* program is the one being made permanent.
*   It completely misses the establishment of a *new* pilot program in the Third Circuit (Kona Division)."
fiscal_note_20250801_090745_n30_rerank_k20.json,revenue_sources,67,433,0.8149612545967102,0.9079674482345581,0.8589540123939514,0.0,0.1558441558441558,0.0,0.0779220779220779,0.5803993344306946,10.0,"
The candidate text correctly identifies the revenue source as State General Funds (""general revenues of the State of Hawaii""). It perfectly captures the core information from the gold standard and adds relevant, non-contradictory details that enhance the summary, such as the specific nature of the appropriations and the explicit exclusion of other revenue types."
fiscal_note_20250801_090745_n30_rerank_k20.json,six_year_fiscal_implications,2463,1385,0.8182785511016846,0.8326941728591919,0.8254234790802002,0.0,0.2784,0.07383627608346709,0.1632,0.4293871223926544,1.0,"The candidate text is completely incorrect and appears to be based on a different source document. It states that there is insufficient information to create a six-year forecast, which directly contradicts the gold standard text that provides a detailed six-year plan based on a set of assumptions.

Furthermore, the candidate text discusses appropriations for a ""Kona division"" ($514,900 and $557,000), which are numbers and details not present in the gold standard. The gold standard's analysis is based on the First Circuit Court program costs ($695,236 and $705,416) and a projected rollout to the Second, Fifth, and Third (Hilo) circuits. The candidate text misses every key piece of information from the reference."
fiscal_note_20250801_090745_n30_rerank_k20.json,operating_revenue_impact,0,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing text
