filename,field,gold_length,candidate_length,bert_precision,bert_recall,bert_f1,mover_score,rouge1,rouge2,rougeL,sentence_embedding_sim,gemini_score,gemini_explanation
fiscal_note_20250801_145500_n10_rerank_k3_all_documents.json,overview,522,593,0.893689751625061,0.904961884021759,0.8992904424667358,0.0,0.5683060109289616,0.26519337016574585,0.4262295081967213,0.5665045976638794,4.0,"
The candidate text correctly identifies that the First Circuit program is to be made permanent and that a report is required for other circuits. However, it contains significant factual errors and omissions.

- **Incorrect Information:** It states the new pilot program is for three years, while the gold standard specifies a two-year program.
- **Direct Contradiction:** It claims ""No... sunset clauses are detailed,"" which directly contradicts the gold standard's specific sunset date of June 30, 2027.
- **Missing Information:** It fails to mention the establishment of a temporary position and the appropriation of funds.
- **Extraneous Information:** It includes details about the Department of Health's testimony, which are not present in the gold standard text."
fiscal_note_20250801_145500_n10_rerank_k3_all_documents.json,appropriations,401,489,0.8273659944534302,0.8446705341339111,0.835928738117218,0.0,0.2978723404255319,0.02877697841726619,0.22695035460992904,0.3942219614982605,1.0,"
The candidate text is completely incorrect. It appears to be from an entirely different fiscal document. It has the wrong fiscal years, the wrong purpose for the appropriation, and incorrectly states that the specific amounts are not detailed when they are clearly listed in the gold standard. The candidate text contradicts the gold standard on every key point."
fiscal_note_20250801_145500_n10_rerank_k3_all_documents.json,assumptions_and_methodology,351,570,0.820740282535553,0.8486646413803101,0.8344689011573792,0.0,0.28368794326241137,0.014388489208633094,0.15602836879432624,0.33774685859680176,1.0,"
The candidate text is completely incorrect and contradicts the gold standard reference. The core methodology in the gold standard is explicitly stated as ""mirroring the cost of the First Circuit Court pilot program ('Mohala Wahine')"". The candidate text, in direct opposition, claims that ""No comparable programs or historical budget data are referenced"". Furthermore, the candidate text introduces a host of specific dollar amounts and cost categories (e.g., Peer Specialist, Moral Reconation Therapy) that are not present in the gold standard text. The two texts describe entirely different assumptions and methodologies."
fiscal_note_20250801_145500_n10_rerank_k3_all_documents.json,agency_impact,467,518,0.8577991724014282,0.8577155470848083,0.8577573895454407,0.0,0.27210884353741494,0.027586206896551724,0.1768707482993197,0.3268609941005707,1.0,"The candidate text is completely incorrect. It discusses the impact on the Department of Health (DOH) and the Adult Mental Health Division, while the gold standard text clearly states the impact is on the Judiciary for the establishment of a Women's Court Pilot Program. The two texts describe impacts on entirely different agencies and for entirely different purposes, with zero overlap in factual information."
fiscal_note_20250801_145500_n10_rerank_k3_all_documents.json,economic_impact,689,631,0.8417398929595947,0.8373267650604248,0.8395275473594666,0.0,0.30697674418604654,0.046948356807511735,0.17674418604651165,0.39048704504966736,1.0,"
The candidate text is completely incorrect and contradicts the gold standard. The gold standard provides specific, quantifiable data about the economic impact, including the cost of incarceration ($277,035 per person) and participant numbers, which form the basis for the program's cost-saving potential. The candidate text erroneously claims that ""Specific cost savings... are not quantified"" and that ""Further information is needed,"" which is the exact opposite of what the gold standard text conveys. It misses every single key data point from the reference."
fiscal_note_20250801_145500_n10_rerank_k3_all_documents.json,policy_impact,530,726,0.865895688533783,0.8770647644996643,0.8714444637298584,0.0,0.4411764705882353,0.15841584158415842,0.30392156862745096,0.719247579574585,1.0,"The candidate text is factually incorrect and describes a completely different policy impact. It incorrectly states that the pilot program is for the Second and Fifth Circuits, when the gold standard specifies the Kona Division of the Third Circuit. Furthermore, it completely misses the most critical piece of information from the reference: that the measure makes the existing First Circuit Women's Court permanent. The candidate text invents details about a ""concurrent study"" not mentioned in the source material."
fiscal_note_20250801_145500_n10_rerank_k3_all_documents.json,revenue_sources,67,471,0.8284319639205933,0.8788590431213379,0.8529007434844971,0.0,0.10256410256410256,0.0,0.05128205128205128,0.5154207944869995,1.0,"
The candidate text is completely incorrect and contradicts the gold standard. The gold standard clearly and concisely identifies the revenue source as ""State General Funds."" The candidate text, in direct opposition, states that the funding source is ""not identified"" and ""undetermined."" This is a fundamental factual error, not just a missing detail."
fiscal_note_20250801_145500_n10_rerank_k3_all_documents.json,six_year_fiscal_implications,2463,2125,0.8276450037956238,0.83207768201828,0.8298553824424744,0.0,0.41068917018284107,0.1241184767277856,0.19690576652601968,0.5788470506668091,1.0,"The candidate text is completely incorrect and contradicts the gold standard reference. The reference text provides a detailed six-year fiscal projection based on specific assumptions and data from the First Circuit Court's pilot program, including initial costs ($695,236), recurring costs ($705,416), and a roll-out plan for three new pilot programs.

In contrast, the candidate text incorrectly claims that there is ""insufficient data"" to make any projection, that ""no specific dollar amounts"" are provided, and that a projection is ""impossible."" It completely fails to extract any of the key financial figures or the underlying methodology present in the gold standard."
fiscal_note_20250801_145500_n10_rerank_k3_all_documents.json,fiscal_implications_afer_6_years,893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing text
fiscal_note_20250801_145436_n10_rerank_k2_all_documents.json,overview,522,575,0.8445935249328613,0.8416591286659241,0.8431237936019897,0.0,0.3333333333333333,0.05813953488372093,0.18390804597701152,0.27990901470184326,1.0,"
The candidate text is completely incorrect and appears to be a summary of an entirely different bill. It discusses the Department of Health and mental health services, while the gold standard text is about establishing Women's Court programs within the Judiciary. The candidate text misses every single key point from the reference text and directly contradicts it by stating there are no pilot programs, reporting requirements, or sunset clauses, which are the main components of the gold standard."
fiscal_note_20250801_145436_n10_rerank_k2_all_documents.json,appropriations,401,383,0.8314083218574524,0.8455184698104858,0.8384039998054504,0.0,0.33333333333333337,0.03225806451612904,0.2380952380952381,0.37263351678848267,1.0,"
The candidate text is completely incorrect and appears to be describing a different bill or document entirely. It fails to capture any of the key information from the gold standard text and instead provides contradictory details.

- **Amounts & Fiscal Years:** The candidate misses the specific amounts ($514,900 and $557,000) and the correct fiscal years (FY 2025-2026 and FY 2026-2027), instead citing an incorrect year and claiming no amount was provided.
- **Purpose:** The candidate states the appropriation is for law enforcement payroll, which is completely different from the actual purpose of funding a Women's Court Pilot Program.
- **Beneficiary:** The candidate mentions incorrect departments and programs.

The candidate text contains zero factual overlap with the gold standard."
fiscal_note_20250801_145436_n10_rerank_k2_all_documents.json,assumptions_and_methodology,351,755,0.8124091625213623,0.8496205806732178,0.8305982947349548,0.0,0.26436781609195403,0.023255813953488372,0.1724137931034483,0.4271639287471771,1.0,"
The candidate text is completely incorrect and appears to be describing an entirely different fiscal note or program. It does not mention the core methodology from the gold standard, which is mirroring the cost of the ""Mohala Wahine"" pilot program and applying it to the Kona Division.

Furthermore, the candidate text directly contradicts the gold standard by stating ""no comparable programs or historical budget data provided,"" when the gold standard's entire premise is based on a comparable pilot program. The specific cost components listed in the candidate (Peer Specialist, Moral Reconation Therapy) are also completely different from those in the gold standard (supplies, technological devices, contractor costs)."
fiscal_note_20250801_145436_n10_rerank_k2_all_documents.json,agency_impact,467,610,0.8552111387252808,0.8651471734046936,0.8601503968238831,0.0,0.3170731707317073,0.06172839506172839,0.19512195121951217,0.4049862325191498,1.0,"
The candidate text is completely incorrect and appears to be from a different document or a different agency's testimony. It incorrectly identifies the impacted agency as the Department of Health (DOH) when the gold standard clearly states the impact is on the Judiciary. It also incorrectly states the location as the second and fifth circuits, whereas the gold standard specifies the Big Island Drug Court, Kona Division. The candidate text shares no factual information with the gold standard."
fiscal_note_20250801_145436_n10_rerank_k2_all_documents.json,economic_impact,689,687,0.8430600762367249,0.8338652849197388,0.8384374380111694,0.0,0.2986425339366515,0.0365296803652968,0.18099547511312217,0.3695523738861084,1.0,"
The candidate text is completely incorrect and does not contain any of the information from the gold standard. It appears to be from a different document or section entirely. The candidate text claims that no specific cost savings or community benefits are provided, which directly contradicts the gold standard's explicit mention of the $277,035 cost of incarceration and the goal of reducing recidivism. It misses every key data point from the reference text."
fiscal_note_20250801_145436_n10_rerank_k2_all_documents.json,policy_impact,530,686,0.8652973175048828,0.8736839294433594,0.8694703578948975,0.0,0.38578680203045684,0.12307692307692307,0.2639593908629442,0.7323608994483948,1.0,"
The candidate text is completely incorrect and contradicts the gold standard on every key factual point.
- The candidate incorrectly identifies the circuits involved (Second and Fifth) instead of the correct ones (First and Third).
- It completely misses the most significant impact, which is making the First Circuit Women's Court permanent.
- It fabricates the detail about an ""interim study"" for the Third Circuit, when the gold standard clearly states that a pilot program is being established there.
The candidate text appears to be describing a completely different piece of legislation."
fiscal_note_20250801_145436_n10_rerank_k2_all_documents.json,revenue_sources,67,610,0.8247889280319214,0.8968966603279114,0.8593327403068542,0.0,0.12371134020618556,0.021052631578947368,0.08247422680412371,0.617080807685852,1.0,"
The candidate text is completely incorrect and contradicts the gold standard. The gold standard clearly and definitively identifies the revenue source as ""State General Funds."" The candidate text incorrectly states that the funding source is not identified and then speculates about what it might be. This is a critical factual error."
fiscal_note_20250801_145436_n10_rerank_k2_all_documents.json,six_year_fiscal_implications,2463,1543,0.8472551107406616,0.8305848240852356,0.8388370871543884,0.0,0.3619344773790952,0.11893583724569642,0.19032761310452415,0.5076018571853638,1.0,"
The candidate text is completely incorrect and contradicts the gold standard text. The gold standard provides a detailed six-year fiscal projection based on a set of clearly stated assumptions, using the First Circuit Court as a model. It includes specific figures for appropriations ($695,236 for a pilot, $705,416 for a permanent program), staffing changes, and a projected rollout plan for three new programs.

Conversely, the candidate text claims that it is ""impossible"" to generate a six-year projection due to ""insufficient data."" It incorrectly states that ""no specific cost estimates, staffing requirements, or projections for recurring expenses"" are provided, which is the exact opposite of what the gold standard contains. The candidate text completely misses the central point and all supporting details of the reference text."
fiscal_note_20250801_145436_n10_rerank_k2_all_documents.json,fiscal_implications_afer_6_years,893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing text
fiscal_note_20250801_145413_n10_rerank_k1_all_documents.json,overview,522,625,0.8469223976135254,0.8471600413322449,0.8470411896705627,0.0,0.3575418994413408,0.03389830508474576,0.16759776536312848,0.33575883507728577,1.0,"
The candidate text is completely incorrect and appears to be summarizing a different legislative measure. It discusses the Department of Health and the Adult Mental Health Division, whereas the gold standard text is about establishing Women's Court Programs within the Judiciary's First and Third Circuits. The candidate text contains no factual information from the reference text and misidentifies the subject, purpose, and all key details of the measure."
